timestamp,id_trem,linha,id_bloco,tipo_sinalizacao,comprimento_bloco_m,headway_seg,aspecto_sinal,velocidade_permitida_kmh,tempo_ocupacao_circuito_seg
2024-03-04 07:41:39.207096466,A0024,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,298.7,Verde,108.5,13.3
2024-03-04 07:42:15.434546171,B0064,Linha B - CBTC,B-B02,CBTC,738.0,127.5,Verde,82.3,32.5
2024-03-04 07:42:26.945700415,B0065,Linha B - CBTC,B-B01,CBTC,784.0,81.8,Amarelo,47.8,60.6
2024-03-04 07:42:43.927405810,A0025,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,267.4,Verde,109.1,32.6
2024-03-04 07:43:10.412284966,B0064,Linha B - CBTC,B-B04,CBTC,513.0,143.8,Verde,87.4,22.0
2024-03-04 07:43:23.590526083,A0025,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,304.0,Verde,118.2,31.2
2024-03-04 07:43:29.976657862,B0065,Linha B - CBTC,B-B02,CBTC,738.0,83.9,Amarelo,36.1,75.3
2024-03-04 07:43:30.145012274,B0064,Linha B - CBTC,B-B03,CBTC,397.0,118.3,Verde,88.2,16.6
2024-03-04 07:43:41.964638067,B0062,Linha B - CBTC,B-B05,CBTC,775.0,136.9,Verde,82.9,33.2
2024-03-04 07:43:54.149527779,A0025,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,255.7,Verde,116.3,21.0
2024-03-04 07:44:09.507509592,B0066,Linha B - CBTC,B-B01,CBTC,784.0,93.3,Verde,81.3,36.5
2024-03-04 07:44:24.954396657,B0065,Linha B - CBTC,B-B04,CBTC,513.0,72.8,Amarelo,50.9,37.9
2024-03-04 07:44:43.909656187,B0063,Linha B - CBTC,B-B05,CBTC,775.0,53.4,Vermelho,3.9,558.0
2024-03-04 07:44:44.687123965,B0065,Linha B - CBTC,B-B03,CBTC,397.0,83.2,Amarelo,38.9,36.1
2024-03-04 07:45:10.123461996,A0025,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,264.3,Verde,109.1,31.9
2024-03-04 07:45:12.538467039,B0066,Linha B - CBTC,B-B02,CBTC,738.0,114.1,Verde,89.6,30.8
2024-03-04 07:45:43.442033407,B0067,Linha B - CBTC,B-B01,CBTC,784.0,100.0,Verde,86.0,31.3
2024-03-04 07:46:05.056356646,A0025,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,246.5,Verde,113.4,11.8
2024-03-04 07:46:07.516205834,B0066,Linha B - CBTC,B-B04,CBTC,513.0,89.7,Amarelo,49.9,38.7
2024-03-04 07:46:27.248933142,B0066,Linha B - CBTC,B-B03,CBTC,397.0,103.9,Verde,89.4,15.8
2024-03-04 07:46:46.472990854,B0067,Linha B - CBTC,B-B02,CBTC,738.0,105.7,Verde,86.4,30.2
2024-03-04 07:46:49.599182951,B0064,Linha B - CBTC,B-B05,CBTC,775.0,118.7,Verde,89.4,32.1
2024-03-04 07:46:59.491743390,B0068,Linha B - CBTC,B-B01,CBTC,784.0,82.0,Amarelo,52.5,55.3
2024-03-04 07:47:41.450729649,B0067,Linha B - CBTC,B-B04,CBTC,513.0,89.0,Amarelo,45.0,40.7
2024-03-04 07:48:01.183456957,B0067,Linha B - CBTC,B-B03,CBTC,397.0,104.8,Verde,85.3,16.5
2024-03-04 07:48:02.522700837,B0068,Linha B - CBTC,B-B02,CBTC,738.0,84.0,Amarelo,37.1,68.4
2024-03-04 07:48:04.141294642,B0065,Linha B - CBTC,B-B05,CBTC,775.0,83.0,Amarelo,40.9,66.4
2024-03-04 07:48:14.914195198,B0069,Linha B - CBTC,B-B01,CBTC,784.0,77.1,Amarelo,37.8,72.4
2024-03-04 07:48:52.426261863,A0026,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,348.1,Verde,115.4,31.7
2024-03-04 07:48:57.500439632,B0068,Linha B - CBTC,B-B04,CBTC,513.0,70.1,Amarelo,49.8,36.0
2024-03-04 07:49:17.233166940,B0068,Linha B - CBTC,B-B03,CBTC,397.0,69.8,Amarelo,43.5,32.5
2024-03-04 07:49:17.945152645,B0069,Linha B - CBTC,B-B02,CBTC,738.0,85.9,Amarelo,38.0,73.4
2024-03-04 07:49:32.089382136,A0026,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,395.6,Verde,117.1,34.6
2024-03-04 07:49:46.703103819,B0066,Linha B - CBTC,B-B05,CBTC,775.0,115.2,Verde,86.7,32.9
2024-03-04 07:50:01.824554305,B0070,Linha B - CBTC,B-B01,CBTC,784.0,118.6,Verde,83.5,35.0
2024-03-04 07:50:02.648383832,A0026,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,318.6,Verde,110.1,22.1
2024-03-04 07:50:12.922891440,B0069,Linha B - CBTC,B-B04,CBTC,513.0,64.4,Amarelo,40.8,45.7
2024-03-04 07:50:32.655618748,B0069,Linha B - CBTC,B-B03,CBTC,397.0,71.6,Amarelo,51.8,26.4
2024-03-04 07:51:04.855511752,B0070,Linha B - CBTC,B-B02,CBTC,738.0,105.8,Verde,86.8,29.9
2024-03-04 07:51:18.622318049,A0026,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,399.7,Verde,112.9,31.1
2024-03-04 07:51:20.637627634,B0067,Linha B - CBTC,B-B05,CBTC,775.0,82.9,Amarelo,50.6,57.6
2024-03-04 07:51:59.833250547,B0070,Linha B - CBTC,B-B04,CBTC,513.0,93.9,Verde,90.0,20.6
2024-03-04 07:52:06.713037509,B0071,Linha B - CBTC,B-B01,CBTC,784.0,117.1,Verde,86.4,33.4
2024-03-04 07:52:13.555212699,A0026,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,389.8,Verde,111.2,12.1
2024-03-04 07:52:19.565977855,B0070,Linha B - CBTC,B-B03,CBTC,397.0,106.0,Verde,86.7,16.5
2024-03-04 07:52:28.041360880,A0027,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,233.2,Verde,110.1,34.2
2024-03-04 07:52:36.687337617,B0068,Linha B - CBTC,B-B05,CBTC,775.0,75.1,Amarelo,38.9,75.2
2024-03-04 07:53:07.704481153,A0027,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,232.7,Verde,117.8,32.1
2024-03-04 07:53:09.743994956,B0071,Linha B - CBTC,B-B02,CBTC,738.0,107.9,Verde,87.4,29.2
2024-03-04 07:53:38.263482849,A0027,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,190.3,Verde,114.1,22.6
2024-03-04 07:53:43.469632429,B0072,Linha B - CBTC,B-B01,CBTC,784.0,107.8,Verde,84.9,33.5
2024-03-04 07:53:52.109789425,B0069,Linha B - CBTC,B-B05,CBTC,775.0,72.7,Amarelo,47.9,58.6
2024-03-04 07:54:04.721733751,B0071,Linha B - CBTC,B-B04,CBTC,513.0,123.1,Verde,83.7,21.9
2024-03-04 07:54:24.454461059,B0071,Linha B - CBTC,B-B03,CBTC,397.0,124.1,Verde,85.6,16.3
2024-03-04 07:54:46.500589876,B0072,Linha B - CBTC,B-B02,CBTC,738.0,84.7,Amarelo,37.7,73.6
2024-03-04 07:54:54.237417066,A0027,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,231.7,Verde,118.5,28.4
2024-03-04 07:55:25.222461397,B0073,Linha B - CBTC,B-B01,CBTC,784.0,108.8,Verde,89.3,32.2
2024-03-04 07:55:39.020148532,B0070,Linha B - CBTC,B-B05,CBTC,775.0,106.6,Verde,89.1,31.0
2024-03-04 07:55:41.478328671,B0072,Linha B - CBTC,B-B04,CBTC,513.0,92.1,Verde,88.1,20.9
2024-03-04 07:55:49.170311716,A0027,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,247.1,Verde,112.7,12.7
2024-03-04 07:55:57.306797135,A0028,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,219.4,Verde,114.8,31.5
2024-03-04 07:56:01.211055979,B0072,Linha B - CBTC,B-B03,CBTC,397.0,111.2,Verde,88.7,15.8
2024-03-04 07:56:28.253418844,B0073,Linha B - CBTC,B-B02,CBTC,738.0,98.4,Verde,87.3,31.7
2024-03-04 07:56:36.969917408,A0028,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,225.8,Verde,114.3,34.5
2024-03-04 07:57:07.528919104,A0028,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,220.3,Verde,119.9,20.0
2024-03-04 07:57:19.501813055,B0074,Linha B - CBTC,B-B01,CBTC,784.0,124.5,Verde,83.6,32.8
2024-03-04 07:57:23.231157639,B0073,Linha B - CBTC,B-B04,CBTC,513.0,92.0,Verde,86.0,21.1
2024-03-04 07:57:42.963884947,B0073,Linha B - CBTC,B-B03,CBTC,397.0,90.0,Amarelo,37.0,39.7
2024-03-04 07:57:43.908631736,B0071,Linha B - CBTC,B-B05,CBTC,775.0,126.9,Verde,82.0,32.8
2024-03-04 07:58:22.532770502,B0074,Linha B - CBTC,B-B02,CBTC,738.0,106.0,Verde,88.4,29.5
2024-03-04 07:58:23.502853321,A0028,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,229.0,Verde,111.4,29.2
2024-03-04 07:58:35.211343729,B0075,Linha B - CBTC,B-B01,CBTC,784.0,79.4,Amarelo,41.7,64.7
2024-03-04 07:59:08.480433440,A0029,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,183.9,Verde,114.9,31.3
2024-03-04 07:59:17.510509297,B0074,Linha B - CBTC,B-B04,CBTC,513.0,121.7,Verde,86.5,21.4
2024-03-04 07:59:18.435747971,A0028,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,187.3,Verde,113.1,12.5
2024-03-04 07:59:20.665226656,B0072,Linha B - CBTC,B-B05,CBTC,775.0,82.8,Amarelo,49.6,58.5
2024-03-04 07:59:37.243236605,B0074,Linha B - CBTC,B-B03,CBTC,397.0,126.3,Verde,84.9,17.2
2024-03-04 07:59:38.242301176,B0075,Linha B - CBTC,B-B02,CBTC,738.0,68.2,Amarelo,42.3,61.9
2024-03-04 07:59:48.143553713,A0029,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,190.1,Verde,120.0,30.9
2024-03-04 08:00:18.702555409,A0029,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,203.4,Verde,108.0,24.1
2024-03-04 08:00:33.220039971,B0075,Linha B - CBTC,B-B04,CBTC,513.0,72.5,Amarelo,46.6,38.8
2024-03-04 08:00:33.703656440,B0076,Linha B - CBTC,B-B01,CBTC,784.0,130.8,Verde,87.1,31.2
2024-03-04 08:00:52.952767279,B0075,Linha B - CBTC,B-B03,CBTC,397.0,84.0,Amarelo,39.8,36.2
2024-03-04 08:01:02.418055624,B0073,Linha B - CBTC,B-B05,CBTC,775.0,112.2,Verde,86.6,33.2
2024-03-04 08:01:34.676489626,A0029,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,188.2,Verde,117.5,27.8
2024-03-04 08:01:36.734613887,B0076,Linha B - CBTC,B-B02,CBTC,738.0,134.6,Verde,85.4,32.5
2024-03-04 08:02:29.609384276,A0029,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,167.6,Amarelo,70.3,18.8
2024-03-04 08:02:31.712352682,B0076,Linha B - CBTC,B-B04,CBTC,513.0,131.0,Verde,89.9,19.6
2024-03-04 08:02:34.187233866,B0077,Linha B - CBTC,B-B01,CBTC,784.0,138.3,Verde,81.5,35.9
2024-03-04 08:02:51.445079990,B0076,Linha B - CBTC,B-B03,CBTC,397.0,120.4,Verde,88.4,16.5
2024-03-04 08:02:56.697407282,B0074,Linha B - CBTC,B-B05,CBTC,775.0,130.5,Verde,88.6,31.4
2024-03-04 08:03:37.218191313,B0077,Linha B - CBTC,B-B02,CBTC,738.0,109.5,Verde,85.8,30.0
2024-03-04 08:03:45.439198795,A0030,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,243.3,Verde,113.6,32.5
2024-03-04 08:04:12.406937956,B0075,Linha B - CBTC,B-B05,CBTC,775.0,79.2,Amarelo,36.7,77.1
2024-03-04 08:04:25.102319068,A0030,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,273.3,Verde,108.5,37.3
2024-03-04 08:04:32.195930108,B0077,Linha B - CBTC,B-B04,CBTC,513.0,111.1,Verde,86.9,21.6
2024-03-04 08:04:51.928657416,B0077,Linha B - CBTC,B-B03,CBTC,397.0,114.8,Verde,88.2,16.4
2024-03-04 08:04:55.661320764,A0030,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,299.7,Verde,108.2,22.2
2024-03-04 08:05:19.277891335,B0078,Linha B - CBTC,B-B01,CBTC,784.0,161.1,Verde,89.6,30.7
2024-03-04 08:06:10.899250667,B0076,Linha B - CBTC,B-B05,CBTC,775.0,124.2,Verde,84.0,33.3
2024-03-04 08:06:11.635254981,A0030,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,303.6,Verde,112.6,31.1
2024-03-04 08:06:22.308848782,B0078,Linha B - CBTC,B-B02,CBTC,738.0,187.8,Verde,83.9,31.6
2024-03-04 08:06:49.875286571,B0079,Linha B - CBTC,B-B01,CBTC,784.0,99.1,Verde,89.8,32.6
2024-03-04 08:07:06.568149631,A0030,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,291.4,Verde,118.6,11.4
2024-03-04 08:07:17.286587577,B0078,Linha B - CBTC,B-B04,CBTC,513.0,167.0,Verde,89.1,21.8
2024-03-04 08:07:37.019314885,B0078,Linha B - CBTC,B-B03,CBTC,397.0,166.0,Verde,89.7,16.1
2024-03-04 08:07:52.906244018,B0079,Linha B - CBTC,B-B02,CBTC,738.0,97.7,Verde,81.9,31.2
2024-03-04 08:08:11.382828093,B0077,Linha B - CBTC,B-B05,CBTC,775.0,121.5,Verde,82.8,32.3
2024-03-04 08:08:18.423241529,B0080,Linha B - CBTC,B-B01,CBTC,784.0,95.0,Verde,87.7,30.9
2024-03-04 08:08:47.883982813,B0079,Linha B - CBTC,B-B04,CBTC,513.0,82.0,Amarelo,51.6,37.2
2024-03-04 08:08:53.177536358,A0031,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,330.5,Verde,114.3,31.2
2024-03-04 08:09:07.616710121,B0079,Linha B - CBTC,B-B03,CBTC,397.0,85.0,Amarelo,52.4,27.0
2024-03-04 08:09:21.454198976,B0080,Linha B - CBTC,B-B02,CBTC,738.0,92.3,Verde,87.0,29.4
2024-03-04 08:09:32.840656631,A0031,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,283.8,Verde,112.8,32.8
2024-03-04 08:10:03.399658327,A0031,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,341.5,Verde,119.9,21.7
2024-03-04 08:10:16.431937771,B0080,Linha B - CBTC,B-B04,CBTC,513.0,88.4,Amarelo,41.7,44.1
2024-03-04 08:10:17.647388318,B0081,Linha B - CBTC,B-B01,CBTC,784.0,117.5,Verde,85.2,33.1
2024-03-04 08:10:36.164665079,B0080,Linha B - CBTC,B-B03,CBTC,397.0,96.5,Verde,83.2,17.7
2024-03-04 08:10:56.473485562,B0078,Linha B - CBTC,B-B05,CBTC,775.0,156.9,Verde,83.4,33.3
2024-03-04 08:11:19.373592544,A0031,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,283.8,Verde,119.8,27.7
2024-03-04 08:11:20.678345765,B0081,Linha B - CBTC,B-B02,CBTC,738.0,125.5,Verde,81.3,31.7
2024-03-04 08:12:14.306487194,A0031,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,292.9,Verde,111.2,12.3
2024-03-04 08:12:15.656084560,B0081,Linha B - CBTC,B-B04,CBTC,513.0,106.8,Verde,87.5,21.4
2024-03-04 08:12:18.124992541,B0082,Linha B - CBTC,B-B01,CBTC,784.0,135.9,Verde,83.0,34.6
2024-03-04 08:12:27.070880798,B0079,Linha B - CBTC,B-B05,CBTC,775.0,81.1,Amarelo,46.0,61.2
2024-03-04 08:12:35.388811868,B0081,Linha B - CBTC,B-B03,CBTC,397.0,119.2,Verde,87.4,15.9
2024-03-04 08:12:46.340688899,A0032,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,216.5,Verde,117.2,30.4
2024-03-04 08:13:21.155949988,B0082,Linha B - CBTC,B-B02,CBTC,738.0,114.4,Verde,83.5,31.8
2024-03-04 08:13:26.003809172,A0032,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,243.3,Verde,111.9,33.4
2024-03-04 08:13:44.747813707,B0083,Linha B - CBTC,B-B01,CBTC,784.0,83.9,Amarelo,37.3,78.4
2024-03-04 08:13:55.618835756,B0080,Linha B - CBTC,B-B05,CBTC,775.0,90.8,Verde,83.5,31.9
2024-03-04 08:13:56.562810868,A0032,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,249.9,Verde,115.0,22.3
2024-03-04 08:14:16.133688783,B0082,Linha B - CBTC,B-B04,CBTC,513.0,108.2,Verde,82.1,21.5
2024-03-04 08:14:35.866416091,B0082,Linha B - CBTC,B-B03,CBTC,397.0,135.9,Verde,87.8,16.4
2024-03-04 08:14:47.778771154,B0083,Linha B - CBTC,B-B02,CBTC,738.0,90.4,Verde,81.8,33.3
2024-03-04 08:15:12.536745085,A0032,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,223.4,Verde,118.6,29.2
2024-03-04 08:15:14.668746784,B0084,Linha B - CBTC,B-B01,CBTC,784.0,91.7,Verde,88.3,33.6
2024-03-04 08:15:42.756509949,B0083,Linha B - CBTC,B-B04,CBTC,513.0,89.5,Amarelo,44.7,40.8
2024-03-04 08:15:54.842982545,B0081,Linha B - CBTC,B-B05,CBTC,775.0,102.9,Verde,85.0,34.3
2024-03-04 08:15:55.931300281,A0033,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,214.4,Verde,117.6,29.9
2024-03-04 08:16:02.489237257,B0083,Linha B - CBTC,B-B03,CBTC,397.0,89.8,Amarelo,52.0,26.9
2024-03-04 08:16:07.469639735,A0032,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,203.2,Verde,118.7,11.9
2024-03-04 08:16:17.699704231,B0084,Linha B - CBTC,B-B02,CBTC,738.0,81.5,Amarelo,48.6,54.6
2024-03-04 08:16:35.594420554,A0033,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,177.6,Amarelo,61.5,65.3
2024-03-04 08:17:06.153422250,A0033,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,206.7,Verde,109.5,22.1
2024-03-04 08:17:08.197017739,B0085,Linha B - CBTC,B-B01,CBTC,784.0,100.1,Verde,87.6,33.1
2024-03-04 08:17:12.677443026,B0084,Linha B - CBTC,B-B04,CBTC,513.0,83.5,Amarelo,53.1,34.7
2024-03-04 08:17:32.410170334,B0084,Linha B - CBTC,B-B03,CBTC,397.0,90.3,Verde,89.4,16.7
2024-03-04 08:17:55.320586768,B0082,Linha B - CBTC,B-B05,CBTC,775.0,132.2,Verde,83.9,31.9
2024-03-04 08:18:11.227975186,B0085,Linha B - CBTC,B-B02,CBTC,738.0,128.4,Verde,82.7,33.5
2024-03-04 08:18:22.127356467,A0033,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,171.2,Amarelo,53.1,60.3
2024-03-04 08:18:27.507411721,B0086,Linha B - CBTC,B-B01,CBTC,784.0,72.8,Amarelo,53.0,51.1
2024-03-04 08:19:06.205713981,B0085,Linha B - CBTC,B-B04,CBTC,513.0,102.4,Verde,87.3,20.5
2024-03-04 08:19:06.462427340,A0034,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,175.7,Amarelo,56.8,62.3
2024-03-04 08:19:17.060251117,A0033,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,188.2,Verde,113.1,12.5
2024-03-04 08:19:21.943407934,B0083,Linha B - CBTC,B-B05,CBTC,775.0,84.6,Amarelo,46.4,60.1
2024-03-04 08:19:25.938441289,B0085,Linha B - CBTC,B-B03,CBTC,397.0,120.7,Verde,89.2,16.1
2024-03-04 08:19:30.538369168,B0086,Linha B - CBTC,B-B02,CBTC,738.0,74.6,Amarelo,50.2,52.1
2024-03-04 08:19:46.125547613,A0034,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,176.7,Amarelo,57.2,70.6
2024-03-04 08:19:57.244062020,B0087,Linha B - CBTC,B-B01,CBTC,784.0,98.9,Verde,83.0,33.0
2024-03-04 08:20:16.684549309,A0034,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,164.8,Amarelo,49.1,52.6
2024-03-04 08:20:25.516107963,B0086,Linha B - CBTC,B-B04,CBTC,513.0,89.5,Amarelo,50.4,37.5
2024-03-04 08:20:45.248835271,B0086,Linha B - CBTC,B-B03,CBTC,397.0,79.4,Amarelo,48.2,31.1
2024-03-04 08:20:51.864341011,B0084,Linha B - CBTC,B-B05,CBTC,775.0,87.6,Amarelo,41.5,67.2
2024-03-04 08:21:00.275019467,B0087,Linha B - CBTC,B-B02,CBTC,738.0,83.1,Amarelo,46.6,59.2
2024-03-04 08:21:32.658483526,A0034,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,188.7,Verde,111.6,31.0
2024-03-04 08:21:39.483881204,B0088,Linha B - CBTC,B-B01,CBTC,784.0,99.1,Verde,85.1,31.7
2024-03-04 08:21:55.252758262,B0087,Linha B - CBTC,B-B04,CBTC,513.0,77.4,Amarelo,52.0,34.4
2024-03-04 08:22:14.985485570,B0087,Linha B - CBTC,B-B03,CBTC,397.0,100.6,Verde,86.2,16.3
2024-03-04 08:22:27.591378176,A0034,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,205.0,Verde,111.9,13.0
2024-03-04 08:22:42.514838651,B0088,Linha B - CBTC,B-B02,CBTC,738.0,108.7,Verde,86.7,30.6
2024-03-04 08:22:45.392611966,B0085,Linha B - CBTC,B-B05,CBTC,775.0,107.6,Verde,83.4,32.1
2024-03-04 08:23:37.492577446,B0088,Linha B - CBTC,B-B04,CBTC,513.0,104.2,Verde,85.4,22.8
2024-03-04 08:23:44.382348325,B0089,Linha B - CBTC,B-B01,CBTC,784.0,120.9,Verde,85.2,34.5
2024-03-04 08:23:45.497994609,A0035,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,247.5,Verde,113.9,31.0
2024-03-04 08:23:57.225304754,B0088,Linha B - CBTC,B-B03,CBTC,397.0,92.6,Verde,86.2,16.8
2024-03-04 08:24:04.703005948,B0086,Linha B - CBTC,B-B05,CBTC,775.0,90.5,Verde,86.8,32.1
2024-03-04 08:24:25.161114882,A0035,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,286.2,Verde,119.4,31.3
2024-03-04 08:24:47.413305772,B0089,Linha B - CBTC,B-B02,CBTC,738.0,130.8,Verde,86.7,32.1
2024-03-04 08:24:55.720116578,A0035,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,256.8,Verde,118.8,21.2
2024-03-04 08:25:09.267382921,B0090,Linha B - CBTC,B-B01,CBTC,784.0,78.4,Amarelo,44.0,63.6
2024-03-04 08:25:34.439656247,B0087,Linha B - CBTC,B-B05,CBTC,775.0,81.0,Amarelo,51.8,54.2
2024-03-04 08:25:42.391044567,B0089,Linha B - CBTC,B-B04,CBTC,513.0,126.7,Verde,89.3,20.4
2024-03-04 08:26:02.123771875,B0089,Linha B - CBTC,B-B03,CBTC,397.0,142.6,Verde,82.5,16.6
2024-03-04 08:26:03.207771370,B0091,Linha B - CBTC,B-B01,CBTC,784.0,53.8,Vermelho,3.1,564.5
2024-03-04 08:26:11.694050795,A0035,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,270.0,Verde,117.2,28.1
2024-03-04 08:26:12.298340368,B0090,Linha B - CBTC,B-B02,CBTC,738.0,83.6,Amarelo,38.6,70.2
2024-03-04 08:26:55.292834682,B0092,Linha B - CBTC,B-B01,CBTC,784.0,56.9,Amarelo,48.2,58.3
2024-03-04 08:27:06.238728817,B0091,Linha B - CBTC,B-B02,CBTC,738.0,56.1,Amarelo,49.5,55.2
2024-03-04 08:27:06.626945445,A0035,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,261.0,Verde,114.0,11.9
2024-03-04 08:27:07.276079163,B0090,Linha B - CBTC,B-B04,CBTC,513.0,78.5,Amarelo,42.9,41.3
2024-03-04 08:27:16.679475431,B0088,Linha B - CBTC,B-B05,CBTC,775.0,91.5,Verde,81.5,35.0
2024-03-04 08:27:27.008806471,B0090,Linha B - CBTC,B-B03,CBTC,397.0,92.8,Verde,89.8,16.2
2024-03-04 08:27:58.323792129,B0092,Linha B - CBTC,B-B02,CBTC,738.0,46.8,Vermelho,4.1,531.4
2024-03-04 08:28:01.216467612,B0091,Linha B - CBTC,B-B04,CBTC,513.0,53.2,Vermelho,5.8,309.5
2024-03-04 08:28:03.807508014,B0093,Linha B - CBTC,B-B01,CBTC,784.0,76.6,Amarelo,51.1,56.2
2024-03-04 08:28:20.949194920,B0091,Linha B - CBTC,B-B03,CBTC,397.0,59.8,Amarelo,40.3,35.2
2024-03-04 08:28:30.093244881,A0036,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,312.9,Verde,115.2,31.7
2024-03-04 08:28:53.301530924,B0092,Linha B - CBTC,B-B04,CBTC,513.0,45.6,Vermelho,2.5,369.4
2024-03-04 08:29:06.838465461,B0093,Linha B - CBTC,B-B02,CBTC,738.0,72.1,Amarelo,42.4,60.9
2024-03-04 08:29:09.756365154,A0036,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,276.9,Verde,114.9,34.8
2024-03-04 08:29:10.978315059,B0094,Linha B - CBTC,B-B01,CBTC,784.0,58.5,Amarelo,53.8,53.6
2024-03-04 08:29:13.034258232,B0092,Linha B - CBTC,B-B03,CBTC,397.0,51.8,Vermelho,7.7,190.2
2024-03-04 08:29:21.577942552,B0089,Linha B - CBTC,B-B05,CBTC,775.0,112.4,Verde,84.1,32.7
2024-03-04 08:29:40.315366850,A0036,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,295.0,Verde,118.6,21.2
2024-03-04 08:30:01.816204256,B0093,Linha B - CBTC,B-B04,CBTC,513.0,73.1,Amarelo,53.9,34.6
2024-03-04 08:30:14.009272506,B0094,Linha B - CBTC,B-B02,CBTC,738.0,62.5,Amarelo,36.2,76.8
2024-03-04 08:30:21.548931564,B0093,Linha B - CBTC,B-B03,CBTC,397.0,75.4,Amarelo,43.6,32.4
2024-03-04 08:30:46.462977148,B0090,Linha B - CBTC,B-B05,CBTC,775.0,88.9,Amarelo,38.9,71.2
2024-03-04 08:30:47.113046093,B0095,Linha B - CBTC,B-B01,CBTC,784.0,98.3,Verde,88.4,31.7
2024-03-04 08:30:56.289301067,A0036,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,262.5,Verde,112.0,30.4
2024-03-04 08:31:08.987011301,B0094,Linha B - CBTC,B-B04,CBTC,513.0,61.6,Amarelo,38.7,46.2
2024-03-04 08:31:28.719738609,B0094,Linha B - CBTC,B-B03,CBTC,397.0,63.3,Amarelo,39.8,36.0
2024-03-04 08:31:40.403365597,B0091,Linha B - CBTC,B-B05,CBTC,775.0,61.9,Amarelo,42.6,67.4
2024-03-04 08:31:50.144003540,B0095,Linha B - CBTC,B-B02,CBTC,738.0,89.6,Amarelo,41.1,62.5
2024-03-04 08:31:51.222195717,A0036,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,270.5,Verde,113.0,12.9
2024-03-04 08:31:57.391042254,B0096,Linha B - CBTC,B-B01,CBTC,784.0,69.6,Amarelo,38.9,74.9
